place,year,name,gender,count
USA,2002,Maksim,M,28
CA,2008,Jesica,F,5
SC,1937,Rosia,F,5
CA,1940,Esperanza,F,25
WI,1986,Jayson,M,12
FL,2007,Mila,F,27
WA,1968,Alicia,F,19
USA,1999,Saurav,M,10
FL,1961,Gina,F,109
USA,1953,Richmond,M,42
AR,1976,Stacy,F,87
MS,1982,Jerrell,M,5
WA,1975,Jody,M,10
USA,2006,Torion,M,16
MD,1998,Meagan,F,18
ID,1983,Logan,M,15
NJ,1926,Doreen,F,8
OK,2016,Ariel,M,6
NY,1990,Elyssa,F,20
TX,2016,Airam,F,12
USA,1961,Mariesa,F,9
CA,1928,Ida,F,56
USA,2004,Dayanara,F,709
USA,2015,Cyriah,F,9
USA,2002,Amen,M,12
ND,1977,Sandra,F,10
WI,1931,Carlo,M,5
NJ,1976,Taisha,F,6
DC,1946,Rosemary,F,24
USA,1979,May,F,108
USA,2000,Dakwon,M,5
CA,2012,Anders,M,20
TX,2010,Javion,M,38
IL,1961,Caren,F,11
USA,1980,Lyndi,F,60
DE,1960,Irene,F,8
OH,2018,Teigan,F,8
MD,2005,Nicholas,M,348
USA,2016,Neyah,F,13
CA,1981,Julee,F,6
MS,1933,Edmond,M,6
TN,2005,Stanley,M,11
USA,1974,Errick,M,36
CA,1923,Elinore,F,5
USA,1964,Angula,F,6
KY,1915,Audry,F,5
OR,1985,Trevor,M,66
WV,2017,Owen,M,73
IA,1916,Wilbert,M,19
MN,1991,Jonathon,M,46
WA,2016,Emory,F,7
OR,1919,Helen,F,186
KS,1924,Bernice,F,70
OK,2008,Brynlee,F,15
USA,2014,Kypton,M,12
TX,1976,Rosaura,F,14
PA,2002,Myranda,F,6
MS,1981,Monique,F,26
USA,1987,Sydnie,F,25
GA,1998,Fabiola,F,5
MI,2006,Parker,M,151
USA,1956,Evaristo,M,12
TX,2001,Scout,F,5
SC,1961,William,M,885
TX,1955,Lynn,F,136
TX,1996,Mireya,F,78
SD,1950,Jacquelyn,F,7
FL,2009,Alexandria,F,105
VA,2016,Claudia,F,8
TN,1928,Azzie,F,5
WI,1961,Anne,F,175
WV,1971,Trisha,F,6
GA,1971,Justin,M,33
MO,1972,David,M,1060
MD,1938,Everett,M,8
GA,2004,Adrian,M,122
USA,2017,Bransyn,M,19
USA,1986,Langston,M,21
USA,1924,Anthoney,M,6
LA,1983,Martin,M,31
GA,1960,Elva,F,5
UT,2018,Remi,M,5
FL,2018,Hakeem,M,17
PA,2018,Nalani,F,12
CA,1973,Jorge,M,383
TX,2018,Jenna,F,53
WI,2010,Korbyn,M,6
KY,1944,Shirley,M,18
USA,1994,Jalen,F,72
USA,2008,Lamiyah,F,34
NY,2007,Hinda,F,19
NE,1998,Carlie,F,5
OK,1999,Lexie,F,8
USA,2007,Tkai,M,9
PA,1924,Johnnie,F,8
CA,1974,Deena,F,29
CA,2004,Scarlet,F,24
TX,1987,Frankie,M,37
KS,1988,Staci,F,15
MS,1913,Alice,F,110
AZ,2007,Sage,F,18
OH,2016,Lamar,M,15
TX,1953,Donita,F,6
MD,1913,Eliza,F,5
USA,1989,Leonia,F,8
WI,2016,Lennox,F,7
TX,1925,Virgle,M,6
IL,1960,Dwayne,M,241
USA,1990,Alexandria,M,14
USA,1993,Rasheka,F,22
KS,1960,Joe,M,66
LA,2002,Trevon,M,27
SD,1913,Genevieve,F,18
TX,1913,Guadalupe,M,61
MN,1964,Jeffrey,M,878
HI,1972,Beth,F,6
WA,1988,Forrest,M,18
USA,1920,Connor,M,10
USA,1912,Sotero,M,6
USA,1995,Maxwell,M,1837
USA,1960,Vaughn,F,9
USA,1896,Tomas,M,19
IL,1981,Nestor,M,9
USA,1935,Alverna,F,17
NE,1991,Dominique,F,6
NJ,1980,Ramona,F,12
KY,1915,Dortha,F,9
MT,2016,Alex,M,9
TX,1935,Hilda,F,60
LA,1929,Roland,M,53
DC,1938,Allen,M,10
USA,2012,Ambar,F,46
CT,1988,Julissa,F,6
MI,2014,Torin,M,6
USA,2013,Lelah,F,12
OH,2014,Jaydon,M,9
USA,1984,Laramie,F,8
OK,1949,Nellie,F,9
CT,1974,Kelley,F,18
USA,1960,Kaylene,F,59
KY,1942,Joann,F,94
OK,1932,Carroll,M,27
GA,1943,Henery,M,5
NY,1931,Georgette,F,18
USA,1997,Tiarrah,F,8
USA,2015,Moriah,F,278
MI,2015,Iyla,F,7
OH,1952,Dinah,F,16
RI,1977,Lee,M,9
USA,1957,Candee,F,36
CO,1954,Nina,F,10
KY,1939,Barbra,F,5
ME,1924,Burton,M,8
PA,2016,Daniela,F,16
MN,1922,Marcella,F,167
NJ,1927,Margaret,M,6
MS,1931,Janice,F,14
FL,1950,Jack,M,122
FL,2002,Sylvia,F,20
IL,2017,Valeria,F,78
USA,1900,Leo,M,570
MD,1990,Connor,M,25
AL,1951,Gwen,F,5
VA,1987,Derick,M,10
FL,1987,Susanna,F,6
WA,1957,Kari,F,21
USA,1975,Corrado,M,9
OR,1975,Darrell,M,16
SC,2004,Jessie,M,10
FL,1978,Michale,M,7
TX,1944,Gale,F,17
USA,1894,Andrew,M,594
TX,1946,Billie,M,50
FL,1950,Nettie,F,7
WA,2015,Anisa,F,6
USA,2001,Irania,F,9
NY,1917,John,M,5759
TX,1962,Ceasar,M,7
KY,2018,Ace,M,20
TX,1928,Norris,M,25
TX,1956,Velda,F,11
MI,2004,Shanya,F,6
IL,1966,Joyce,F,167
CA,1985,Chris,F,11
OK,1983,Sergio,M,5
USA,2004,Harper,M,77
USA,1936,Marcelo,M,16
NC,1972,Gene,M,27
FL,2017,Celine,F,42
NM,2014,Kennedy,F,14
MA,2008,Jayleen,F,11
PA,1968,Richard,F,9
LA,1929,Shelton,M,7
WA,1946,Conrad,M,5
NY,1975,Jonpaul,M,8
PA,1964,Velma,F,6
USA,1968,Devan,F,6
FL,1976,Jeremiah,M,86
TX,1985,Gilberto,M,118
CO,2015,Zayden,M,52
RI,1948,Stephanie,F,21
OH,1962,Ramona,F,51
USA,1993,Averee,F,6
NY,1954,Maxine,F,59
RI,2011,Brooklyn,F,13
OK,1918,Margarett,F,6
DC,1984,Bryant,M,9
MI,1961,Alfreda,F,6
USA,1974,Nicolette,F,89
FL,2007,Osvaldo,M,23
USA,2014,Giah,F,8
AR,1972,Dorothy,F,13
USA,1992,Asheton,F,6
CA,2009,Lazlo,M,5
MI,2015,Paislee,F,43
IL,1980,Eric,F,7
CA,2003,Jaeden,M,28
USA,1997,Kaiana,F,5
USA,1974,Kim,M,161
AZ,2009,Toby,M,6
USA,1930,Charlesetta,F,5
GA,1975,Tammie,F,30
MI,1978,Bethany,F,125
MO,1995,Ryann,F,6
MS,2005,Olivia,F,123
TX,1913,Patsy,F,9
NE,1938,Maynard,M,6
AL,1926,Idell,F,10
USA,2008,Ambrielle,F,68
TX,2010,Jacobo,M,24
MI,2003,Luna,F,6
MO,1979,Dona,F,6
GA,2001,Adrien,M,6
NJ,2010,Warren,M,6
TN,1980,Shirley,F,11
NC,1999,Myah,F,7
MI,1960,Molly,F,43
USA,1899,Major,M,42
OH,2004,Kierstin,F,10
TX,1966,Tyra,F,7
VA,1939,Burton,M,9
CT,2002,Justice,F,5
WI,1961,Desiree,F,5
AL,1962,Lynne,F,16
AR,1917,Johnnie,F,31
SC,2000,Diamond,F,70
TN,1954,Roxanne,F,11
OK,1974,Jack,M,37
IN,1998,Aubree,F,10
CT,1922,Ronald,M,12
MI,1970,Dana,F,244
MA,1933,Delores,F,21
ID,2017,Victor,M,12
USA,1959,Mickie,F,83
NE,1969,Lawrence,M,18
USA,2002,Shaindy,F,48
USA,1991,Careem,M,5
USA,2003,Keylan,M,21
NJ,1964,Karyn,F,28
TX,2012,Imran,M,6
KY,2012,Jordyn,F,37
USA,1946,Bailey,M,31
USA,1996,Misha,F,56
MI,1921,Willis,M,39
NJ,1989,Josh,M,6
USA,1992,Consuelo,M,5
OH,1974,Jennifer,M,10
MI,1977,Morris,M,7
FL,1977,Lissette,F,27
PA,1972,Deana,F,55
KY,2011,Tanner,M,58
WA,1976,Willow,F,7
NY,1979,Tommy,M,38
WV,1973,James,M,623
NY,1984,Rita,F,44
USA,2015,Elli,F,96
VA,1930,Gloria,F,81
VA,1957,Odessa,F,8
NJ,1986,Ana,F,44
CT,1996,Autumn,F,19
IN,2001,Paola,F,6
USA,2011,Paizlie,F,6
MO,1917,Freida,F,8
GA,2004,Aubrey,M,9
SD,1972,Sheryl,F,5
USA,1913,Bridget,F,48
TX,2017,Adaleigh,F,12
USA,1990,Hermelinda,F,15
MA,1983,Jarred,M,15
CA,2015,Lupita,F,31
CA,1979,Misha,F,8
MN,2001,Jada,F,63
USA,2007,Amir,F,11
MI,2009,Addyson,F,45
NE,1963,Gregg,M,26
AL,1934,Wilda,F,9
NM,2000,Felipe,M,10
NY,1943,Lyn,F,8
KY,1932,Hazel,F,164
FL,1925,Wallace,M,37
USA,1995,Rawley,M,6
USA,1951,Kateri,F,7
RI,1940,Florence,F,24
IN,1976,Marlin,M,11
TN,1980,Kristina,F,47
FL,2011,Ramona,F,6
WI,1935,Duaine,M,5
LA,1981,Elizabeth,F,310
MI,1981,Thad,M,6
NM,1983,Jay,M,9
USA,1978,Sherlonda,F,8
USA,1973,Roselynn,F,6
TX,1967,Brain,M,5
AZ,1956,Edmund,M,6
MO,1972,Lamarr,M,6
CA,1964,Beatris,F,5
NV,1962,Leon,M,5
PA,2007,Alizabeth,F,6
TX,2001,Armaan,M,7
ID,2004,Jillian,F,11
IA,1961,Kim,F,219
USA,1989,Johnni,F,6
NC,1971,Roxanne,F,19
IL,1964,Leanna,F,11
USA,1915,Oma,F,279
GA,1957,Jasper,M,8
USA,1974,Denae,F,23
NY,1976,Sharleen,F,5
OK,2012,Leighton,M,8
HI,1962,Gilbert,M,10
USA,2004,Kaydn,M,8
ME,2014,Kole,M,5
USA,1968,Frank,F,48
USA,2003,Alexyss,F,43
TN,2009,Brylee,F,40
NJ,1998,Brody,M,12
SC,2008,Nora,F,17
CA,2007,Daffne,F,8
USA,1974,Jeramiah,M,22
ID,1939,Warren,M,13
MA,1996,Celena,F,5
NJ,1973,Paul,M,419
NC,1910,Adell,F,10
MI,1970,Alonzo,M,28
MI,1916,Franklin,M,36
USA,1965,Melia,F,18
LA,2007,Seth,M,86
NJ,1994,Jillian,F,94
DC,1963,Caroline,F,13
USA,2016,Adana,F,5
USA,1996,Viola,F,47
OR,1917,Frederick,M,18
USA,2007,Taima,F,7
USA,2002,Camarion,M,7
MO,1971,Alecia,F,10
AR,2010,Lilly,F,49
USA,1974,Tiki,F,15
IA,1916,Vesta,F,10
USA,1924,Carlyn,F,21
TX,1934,Herbie,M,6
NJ,1999,Camilo,M,5
TX,2009,Jaida,F,40
LA,1955,William,M,759
NE,1952,Marilyn,F,118
USA,1951,Cottrell,M,8
USA,2006,Deztiny,F,12
MT,1971,Marie,F,7
USA,1949,Wilmont,M,5
USA,2013,Syris,M,14
NM,1947,Frederick,M,9
USA,1977,Rodd,M,11
LA,1987,Monique,F,68
IA,1961,Gordon,M,25
IN,1930,Imogene,F,45
USA,1948,Christianne,F,6
USA,1942,Avelina,F,15
WI,1921,Monica,F,21
SD,1988,Theodore,M,5
AK,1977,Desiree,F,5
CO,1961,Ernesto,M,5
USA,1982,Jebidiah,M,6
USA,2011,Zoe,M,14
FL,2006,Keisha,F,18
VA,2006,Darin,M,6
CA,2006,Camden,M,72
PA,2017,Makayla,F,59
MD,1944,Rosalee,F,7
FL,1997,Johanna,F,36
USA,1998,Gerri,F,11
USA,1918,Mahalia,F,8
OK,1934,Christene,F,8
USA,1992,America,F,98
USA,1924,Bernadette,F,347
USA,1994,Amaka,F,5
MD,2018,Tori,F,23
MA,1983,Helen,F,18
SC,1926,Louise,F,298
USA,1925,Marjory,F,255
WA,1995,Mohammad,M,5
NJ,1926,Cornelius,M,22
USA,2003,Sophya,F,15
MO,1936,Keith,M,25
IL,1953,Burt,M,6
NY,2018,Amani,F,17
CA,1968,Marlo,F,69
LA,2011,Quentin,M,15
MO,1988,Robyn,F,23
DC,1990,Marco,M,8
IL,2002,Jimena,F,37
USA,1922,Aggie,F,33
CO,1968,Stephen,M,135
USA,2009,Jess,M,45
USA,1915,Paulita,F,9
WI,2003,Reyna,F,10
OK,1957,Charles,M,443
WY,1932,Duane,M,5
MI,2004,Lance,M,50
USA,1920,Vieva,F,10
NJ,1988,Roderick,M,9
FL,1962,Marcus,M,48
NJ,1985,Phillip,M,79
MO,2011,Bentlee,M,18
TX,2013,Ezra,M,266
USA,1950,Juan,F,23
MI,2007,Audrie,F,7
AL,1921,Agnes,F,88
OK,2012,Kinzlee,F,6
VA,1945,Kenneth,M,334
NY,2002,Charlotte,F,146
MD,1986,Harold,M,21
MD,1983,Amelia,F,11
OH,1988,Hunter,M,13
NY,1913,Olga,F,107
USA,1938,Mal,M,10
KY,1964,Ronnie,M,162
PA,1945,Lynette,F,20
USA,1992,Kiara,M,10
WA,1971,Casey,F,9
NC,2007,Ivey,F,8
USA,1973,Ivelisse,F,22
USA,2010,Aribella,F,41
NV,1993,Holly,F,16
NY,1917,Frederic,M,40
USA,2013,Aksel,M,67
PA,1926,Santa,F,6
FL,2001,Sky,F,13
USA,1995,Christan,F,52
KS,1952,Orville,M,8
LA,1964,Elizabeth,F,324
VA,1929,Ted,M,8
CA,1992,Dawson,M,7
TX,2016,Micaiah,F,9
WI,1957,Jacqueline,F,110
IN,1971,Latonya,F,31
NV,2001,Bryson,M,6
WI,1987,Corey,M,107
TN,1929,George,F,5
ID,1986,Kate,F,5
NJ,1957,Debra,F,1091
MA,1944,Eunice,F,12
USA,1975,Sharnice,F,5
USA,2013,Eldridge,M,7
USA,1942,Dortha,F,71
NY,1984,Jamal,M,87
MA,1994,Harley,M,9
USA,1916,Mayetta,F,5
IN,2013,Leon,M,28
KY,1995,Tyrone,M,8
USA,1970,Amara,F,17
KY,2012,Dominique,M,8
LA,1997,Patricia,F,14
CO,1997,Jayden,M,13
PA,1966,Vaughn,M,25
USA,1939,Eleonor,F,7
NE,1954,Nadine,F,11
TX,1999,Jarron,M,6
CT,1928,Viola,F,20
USA,2007,Kahlen,F,29
USA,1993,Shaquila,F,49
USA,2017,Jeniel,M,13
OK,1985,Jayne,F,5
CA,2017,Therese,F,5
IL,1990,Areli,F,9
IL,1943,Katie,F,9
MS,1932,Clovis,M,7
KS,1996,Asia,F,6
NY,2005,Alana,F,122
VA,2009,Eloise,F,8
IA,1976,Jaimie,F,8
FL,1955,Kelvin,M,19
NY,1972,Rita,F,75
CA,2000,Marino,M,10
CT,1950,Maxine,F,5
NY,1928,Margaret,F,2028
OK,1980,Bryan,M,152
MI,1961,Sandie,F,6
KS,1985,Katrina,F,39
AZ,2008,Diesel,M,9
USA,1925,Lincoln,M,142
MS,1913,Horace,M,23
MA,2009,Jaylene,F,5
NV,1989,Paul,M,36
USA,1973,Cherrie,F,50
NM,1968,Candace,F,6
MS,2017,Lila,F,10
USA,1981,Caterina,F,30
USA,1967,Romelia,F,13
USA,1963,Tennyson,M,7
USA,1981,Denyse,F,13
SC,1933,Ann,F,81
USA,1959,Blondie,F,14
WV,2001,Collin,M,20
OR,2008,Angel,F,14
IA,1936,Bernita,F,8
IN,1992,Miguel,M,7
CA,1994,Cathy,F,59
NH,1965,Mike,M,12
AZ,2017,Kenley,F,5
USA,2000,Katherine,M,13
KS,1953,Hazel,F,9
OK,1921,Savannah,F,5
PA,2000,Sienna,F,25
FL,1988,Jaclyn,F,77
WI,2007,Abigail,F,271
OR,1958,Jimmy,M,22
MO,2005,Sabrina,F,36
KS,1924,Benjamin,M,28
FL,2017,Rodolfo,M,5
IN,1924,Dora,F,43
ID,1925,Betty,F,219
WA,1943,Colleen,F,60
NM,1928,Minnie,F,20
USA,2010,Delaina,F,29
TX,1981,Nakia,F,7
NE,2011,Margaret,F,9
NC,1950,Hilda,F,84
CA,2010,Natalya,F,58
MO,1936,Hannah,F,6
ME,1993,Richard,M,23
NY,1954,Denice,F,24
PA,1942,Elvira,F,9
CA,1997,Jerrick,M,13
USA,2010,Deztyni,F,5
USA,1934,Dorthia,F,5
OH,1965,Robbie,F,5
KY,1913,Lois,M,5
USA,2008,Nobel,M,5
OK,1962,Darryl,M,40
NY,1922,Lila,F,56
IL,1959,Ethan,M,5
USA,1989,Akiva,M,21
WA,1974,Thor,M,5
OH,1925,Madge,F,8
TX,2003,Dawson,M,123
MO,2004,Cadence,F,40
AL,1932,Mckinley,M,5
IL,1967,Helena,F,13
MI,2015,Harper,M,13
MT,1918,Genevieve,F,33
CA,1955,Gregorio,M,15
NC,1990,Terrel,M,5
USA,2001,Relena,F,5
GA,2010,Zackery,M,11
WV,2009,Brycen,M,9
CA,1920,Harriett,F,16
USA,1979,Whisper,F,7
WV,1914,Winona,F,5
NM,2012,Orion,M,13
KY,2015,Odin,M,9
WI,2013,Jaiden,M,22
IN,2008,Darion,M,8
AL,1957,Benita,F,8
MD,1949,Violet,F,8
TX,1915,Josie,F,42
USA,1999,Lofton,M,6
USA,2004,Tyaunna,F,6
USA,1949,Lindwood,M,6
MS,1922,Sudie,F,9
IN,1952,Christina,F,80
USA,1980,Antrone,M,5
CA,2006,Kingsley,M,5
TX,1919,Tennie,F,9
USA,1921,Lora,F,363
OK,2001,Gavin,M,87
TX,2014,Mina,F,29
IL,1974,Alejandro,M,43
USA,1922,Grover,F,7
NJ,2017,Nico,M,38
OH,2008,Edwin,M,27
USA,1975,Chantee,F,9
USA,1996,Marykathryn,F,18
USA,1971,France,M,5
USA,2011,Jaimee,F,44
USA,1940,Adelita,F,5
MD,1974,Lori,F,90
WI,1937,Francis,M,101
AZ,1950,Christopher,M,33
WA,1995,Alyssa,F,201
USA,1973,Tomieka,F,7
GA,1991,Chanel,F,10
MS,2008,Deangelo,M,8
NY,1980,Josiah,M,6
MI,1920,Mariam,F,6
TN,2018,Jazlyn,F,9
RI,2016,Cody,M,6
MS,1965,Jay,M,17
IL,2013,Laasya,F,5
USA,1976,Aquila,F,17
TX,1989,Haylie,F,6
TN,2008,Justice,F,13
USA,2018,Rosealyn,F,15
USA,2017,Thunder,M,20
USA,1915,Orris,M,31
NY,1958,Lorriane,F,5
MO,2003,Tracy,F,5
NC,2016,Ace,M,31
IL,2017,Tanner,M,29
USA,2001,Jeshua,F,5
GA,1928,Emmitt,M,9
USA,2006,Shyloh,M,5
LA,1914,David,M,69
IA,1911,Zelma,F,8
FL,2014,Tylen,M,5
IL,2018,Montserrat,F,12
WA,2017,Jethro,M,5
NY,1989,Cory,F,12
USA,1981,Hiliary,F,8
CA,2011,Zofia,F,9
USA,2000,Niara,F,31
TN,1974,Hugh,M,15
WI,1976,Annmarie,F,11
GA,1954,Wilhelmina,F,9
OH,1938,Eleanor,F,160
USA,1917,Mamie,F,1689
USA,1945,Aleta,F,102
ND,1922,Clara,F,50
USA,1944,Detra,F,20
AL,1985,Wendell,M,10
NY,1972,Ramiro,M,6
WI,1911,Loretta,F,36
CA,2006,Izaya,M,10
PA,2009,Nikolas,M,30
AR,1997,Raquel,F,5
USA,2004,Meli,F,7
MO,1923,Helen,F,1013
GA,1952,Cynthia,F,374
USA,2009,Lennard,M,6
USA,1999,Stacie,F,147
WV,1964,Randy,M,149
TX,1937,Theodore,M,40
UT,1989,Jake,M,54
IL,1987,Jonathan,M,914
CO,2010,Cullen,M,7
MS,1927,Jannie,F,25
USA,1978,Eloise,F,27
OK,1972,Louis,M,15
HI,1983,Faith,F,7
SD,1992,Brady,M,22
IL,1963,Zena,F,11
IA,1982,Mckenzie,F,6
IN,1937,Peter,M,32
CT,1995,Daquan,M,15
USA,1948,Mardy,F,6
OR,1951,Bonita,F,13
AZ,1922,Daniel,M,13
CA,1990,Rhys,M,10
SC,1942,Perry,M,28
MO,1970,Gloria,F,22
ID,1986,Natasha,F,15
USA,1965,Glennda,F,8
USA,1990,Dawanna,F,17
OK,1999,Emmalee,F,5
MD,2014,Markel,M,5
IA,1938,Gerald,M,290
FL,1990,Adrian,F,24
GA,1912,Kermit,M,7
OH,2015,Bilal,M,9
MN,1986,Annmarie,F,7
OK,1988,Calvin,M,10
USA,1992,Daronte,M,15
USA,2001,Alenia,F,5
USA,1981,Elijah,F,7
USA,1959,Howard,F,12
CA,2010,Katia,F,41
MA,2016,Phineas,M,10
CA,2009,Reis,M,6
NY,1989,Johnpaul,M,6
VA,2007,Zora,F,5
USA,1916,Alicia,F,95
MD,1954,Yvonne,F,73
CO,1984,Brett,M,74
TX,1954,James,M,4469
MI,1947,Rufus,M,6
GA,1972,Anthony,F,8
IL,1962,Austin,M,10
USA,1917,Wilbon,M,6
CT,1958,Darrell,M,17
GA,1967,Kelly,F,218
USA,2008,Dereka,F,5
AZ,2015,Georgia,F,24
USA,1977,Ronelle,F,10
HI,2010,Myles,M,6
KS,1975,Alissa,F,5
IN,2011,Luciana,F,8
USA,1976,Amanada,F,10
NC,2013,Raylen,M,5
GA,1954,Alice,F,178
PA,1988,Niki,F,8
MO,1973,Evelyn,F,13
OK,1936,Neil,M,11
USA,2001,Treyvor,M,7
OR,2012,Deacon,M,8
WV,1954,Lloyd,M,44
NJ,1919,Hazel,F,88
FL,2008,Kate,F,97
USA,2008,Modesty,F,15
DC,1981,Annette,F,6
MO,2012,Conrad,M,7
TX,1967,Colette,F,18
PA,1992,Cori,M,5
WI,1936,Tony,M,10
USA,2016,Tilman,M,7
NM,1944,Etta,F,5
IN,1988,Colton,M,20
CA,1922,Marian,F,169
FL,1930,Lorene,F,11
USA,1915,Chesley,M,36
IA,1983,Kenneth,M,51
PA,1952,Nicholas,M,260
HI,1957,Ricky,M,34
ID,1924,Stanley,M,20
IN,2012,Sarah,F,97
WV,1944,Ellen,F,51
USA,2015,Siyah,M,7
KS,1978,Alex,M,13
KS,2004,Sierra,F,31
CA,1964,Lawrance,M,7
OH,1939,Kathleen,F,213
USA,1995,Katieann,F,10
CA,2017,Brendan,M,63
CA,1952,Clinton,M,42
USA,2001,Caleah,F,6
MI,1942,Edwina,F,5
IN,1988,Kati,F,9
OH,1982,Bethany,F,206
USA,1948,Pepper,M,5
USA,1931,Velda,F,160
USA,1996,Elisiah,M,7
OH,1981,Ronny,M,6
OH,2008,Kyndall,F,15
USA,1989,Daven,F,5
NE,2004,Molly,F,34
OH,1994,Michaella,F,9
USA,2017,Savayah,F,11
CA,1926,Joaquina,F,5
VA,1997,Madeline,F,149
OH,1982,Cheyenne,F,6
IL,1987,Katerina,F,5
IN,2006,Jameson,M,16
MT,1963,Gregory,M,66
NH,1980,Heath,M,5
MN,1993,Raymond,M,21
USA,1973,Patricia,F,8476
TX,2001,Nahum,M,7
NY,1985,Erwin,M,5
USA,1957,Charlene,M,14
USA,1988,Abrahan,M,12
OH,2007,Amiya,F,14
OH,1965,Erika,F,16
HI,1917,Eva,F,13
NM,1945,Joy,F,9
TX,1980,Eli,M,46
USA,1891,Wilmer,M,19
OH,1958,Daryll,M,5
IN,1985,Ricky,M,35
MA,1956,Jude,M,6
WV,1963,Lynn,F,37
WY,1976,Melanie,F,10
MI,1969,Maura,F,6
RI,1935,Irving,M,5
AR,1975,Kristi,F,45
FL,1949,Rose,F,82
WA,1960,Leigh,F,8
USA,2010,Labrian,M,10
USA,2006,Myleah,F,19
CA,1924,Yoshiharu,M,6
USA,1962,Lyman,M,64
OH,2002,Darrick,M,7
USA,2007,Aja,M,6
TN,2002,Jania,F,6
USA,1967,Kimberely,F,119
UT,1957,Myrna,F,6
WA,2010,Lucille,F,25
TN,1960,Claire,F,9
VA,1980,Derik,M,7
CT,1982,Briana,F,5
USA,1955,Geraldine,F,2195
USA,1932,Azalea,F,9
KY,1996,Nikolas,M,6
USA,2006,Tahlia,F,103
CA,1936,Barry,M,51
PA,1946,Lavonne,F,8
USA,1969,Arvil,M,6
NY,1945,Austin,M,14
PA,2015,Amina,F,43
SC,2010,Ariyanna,F,7
LA,1918,Matt,M,5
AZ,2008,Alizabeth,F,5
CO,2005,Kylan,M,5
CA,1973,Jasmin,F,10
UT,1983,Mathew,M,31
OH,2010,Tucker,M,56
MI,1964,Roderick,M,42
MD,1948,Candace,F,14
AR,2013,Leighton,F,10
USA,1912,Marinus,M,7
MN,1984,Stephanie,F,409
MD,1957,Derrick,M,21
MI,1969,Sally,F,83
CA,1998,Leonardo,M,406
USA,2013,Kyran,M,154
KY,1929,Johnie,M,25
WA,1918,Nora,F,10
MO,1996,Darius,M,26
NY,1994,Roxana,F,12
USA,1957,Lavone,F,14
NY,1923,Emilie,F,19
FL,2006,Leigha,F,9
AZ,1992,Jonathon,M,39
TX,1945,Linda,F,2518
GA,1970,Lana,F,19
USA,2011,Keosha,F,7
NY,1975,Kristyn,F,7
USA,2007,Jaycen,M,39
AL,2009,Baleigh,F,6
AK,2015,Damian,M,5
NM,1961,Benjamin,M,34
CA,1924,Vito,M,6
USA,1979,Tandra,F,42
OH,1944,Renee,F,29
OR,2007,Bo,M,8
SC,1910,Norman,M,9
CA,2016,Bryana,F,12
OH,1950,Pamala,F,12
TN,2014,Laniyah,F,9
CT,2018,Catherine,F,14
KS,1932,Ardith,F,7
SC,1964,Pernell,M,5
OH,2005,Lori,F,19
TX,1950,Mike,M,263
SC,1994,Tasha,F,8
SC,2007,Cierra,F,12
NJ,1963,Christy,F,8
MA,1929,Russell,M,147
CA,1965,Aretha,F,10
AZ,1993,Owen,M,6
NJ,2001,Evan,M,238
NE,1946,Vincent,M,9
TX,2003,Casandra,F,41
CA,1963,Freddy,M,30
USA,1923,Perlene,F,8
TN,2004,Donte,M,5
NJ,1916,Isaac,M,7
USA,1938,Gladys,M,16
USA,1984,Adrain,F,14
OK,1925,Esta,F,6
USA,2018,Ezel,M,14
OK,2011,Alyvia,F,6
USA,1968,Salisa,F,6
WI,2002,Aleah,F,5
PA,2004,Kenneth,M,128
MS,1936,Rosie,F,197
USA,1927,Lota,F,14
TX,1972,Stefan,M,16
ID,2003,Hailie,F,8
MO,2006,Jill,F,5
MS,2015,Blaine,M,8
CA,1972,Geoff,M,11
NC,2013,Porter,M,35
TN,1939,Dolly,F,5
NY,1954,Vincent,M,865
MS,1928,Cleo,F,13
USA,2008,Elek,M,11
MS,1989,Vanessa,F,24
USA,1999,Sriya,F,11
IN,1977,Linda,F,56
NC,1999,Jeremy,M,133
USA,1959,Jacki,F,116
USA,2011,Carliyah,F,11
TX,1951,Lynna,F,9
OR,1985,Kendra,F,37
IL,1948,Margarita,F,6
NY,1947,Ellen,F,1182
MN,1962,Blake,M,28
IL,1991,Shantel,F,20
TX,1947,Frank,M,708
USA,2017,Uvaldo,M,5
USA,2007,Calen,F,8
USA,2013,Krishay,M,5
CA,2004,Osmar,M,12
NJ,2018,Wilmer,M,5
NM,1960,Lillian,F,22
MD,1965,Roland,M,28
TN,1994,Victoria,F,278
TX,1960,Sanjuana,F,20
MS,1977,Tori,F,14
NY,2009,Wendy,F,42
USA,1931,Delia,F,310
OH,1984,Jorge,M,5
MA,2011,Dariel,M,11
MO,2000,Nathan,M,308
IN,1922,John,M,1327
NJ,2009,Camilo,M,9
USA,1899,Isma,F,5
ND,1922,Jeanne,F,17
NY,2013,Dorothy,F,18
LA,1993,Adele,F,6
PR,2000,Nahir,F,5
AL,1920,Ralph,M,120
USA,1910,Ras,M,5
MI,1963,Kathie,F,18
MS,2009,Ellie,F,16
CA,1990,Johann,M,7
RI,1987,Jason,M,89
USA,2009,Cadee,F,25
AL,2006,Bethany,F,16
FL,1948,Shawn,F,5
MI,1960,Margery,F,6
USA,2012,Lamonica,F,6
USA,1978,Ashby,M,7
WV,1991,Ashton,F,7
USA,2010,Zaeem,M,8
OK,1943,Barney,M,5
OH,2013,Judah,M,39
USA,1983,Marrianne,F,5
